Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
59097,70.2072,,,4.93E-17,,,
59123,70.2381,,9.62E-16,1.93E-15,,1.07E-15,2.61E-16
59134,70.2512,,4.42E-16,9.53E-16,1.11E-17,4.23E-16,1.16E-16
59161,70.2833,,1.74E-16,2.43E-16,,1.10E-16,2.35E-17
59204,70.3344,,9.67E-17,2.10E-16,,,
59262,70.4033,,1.50E-16,3.58E-16,,,6.91E-17
59263,70.4044,,,,,1.65E-16,
59275,70.4187,,4.17E-16,6.97E-16,8.84E-18,2.63E-16,4.93E-17
59319,70.471,,1.73E-15,2.93E-15,2.26E-17,1.29E-15,3.45E-16
59325,70.4781,,3.45E-17,8.80E-17,,,
59347,70.5042,,1.94E-16,3.99E-16,,1.91E-16,4.17E-17
59449,70.6254,,5.20E-16,1.09E-15,9.45E-18,5.05E-16,1.27E-16
59455,70.6325,,2.97E-17,5.43E-17,,,
59458,70.6361,,4.47E-17,2.10E-16,,6.57E-17,2.10E-17
59466,70.6456,,3.79E-17,4.39E-17,,,
59500,70.686,,3.44E-17,6.61E-17,,5.38E-17,
59525,70.7157,,,9.38E-17,,,
59537,70.73,,6.95E-17,1.23E-16,,1.01E-16,
59539,70.7323,,8.84E-17,2.08E-16,,8.12E-17,4.56E-17
59546,70.7406,,3.81E-16,8.51E-16,,4.63E-16,
59547,70.7418,,,,,,7.07E-17
59590,70.7929,,,3.96E-17,,,
59660,70.8761,,3.92E-17,1.59E-16,,,
59750,70.983,,7.60E-17,1.40E-16,,9.52E-17,
59775,71.0127,,1.23E-16,2.56E-16,,1.16E-16,3.94E-17
59822,71.0685,,8.80E-17,1.84E-16,,1.28E-16,2.90E-17
59875,71.1315,,,5.80E-17,,,
59905,71.1671,,1.21E-15,2.11E-15,2.03E-17,1.18E-15,2.75E-16
59989,71.2669,,2.79E-16,5.73E-16,8.28E-18,2.13E-16,6.45E-17
59993,71.2717,,5.01E-16,,,,
59994,71.2729,,,1.08E-15,,4.42E-16,1.64E-16
60085,71.381,,,5.57E-17,,,
60097,71.3952,,,1.56E-16,,,
60114,71.4154,,1.62E-16,2.29E-16,,1.06E-16,2.98E-17
60169,71.4808,,1.05E-16,2.32E-16,,6.99E-17,
60179,71.4927,,1.56E-16,3.25E-16,,2.18E-16,4.13E-17
60182,71.4962,,1.83E-15,3.65E-15,3.59E-17,1.77E-15,4.11E-16
60248,71.5746,,,8.75E-17,,,
60290,71.6245,,7.97E-17,1.74E-16,,1.35E-16,2.25E-17
60334,71.6768,,1.26E-16,2.24E-16,,1.14E-16,
60359,71.7065,,4.16E-17,9.50E-17,,,
60390,71.7433,,,7.40E-17,,,
60422,71.7813,,9.12E-17,2.25E-16,,,
60425,71.7849,,3.43E-17,,,,
60500,71.874,,2.64E-16,4.55E-16,,2.89E-16,5.99E-17
60532,71.912,,3.13E-16,5.86E-16,,2.85E-16,7.89E-17
60587,71.9774,,4.54E-17,8.40E-17,,,
60617,72.013,,1.83E-16,3.02E-16,,1.97E-16,4.40E-17
60639,72.0391,,8.58E-17,1.20E-16,,1.02E-16,
60676,72.0831,,4.28E-16,7.70E-16,,3.40E-16,9.22E-17
60683,72.0914,,4.78E-16,8.67E-16,,3.65E-16,5.70E-17
60687,72.0962,,,5.03E-17,,,
60727,72.1437,,,3.69E-17,,,
60833,72.2696,,1.37E-15,2.92E-15,1.38E-17,1.51E-15,4.06E-16
60845,72.2839,,3.27E-16,7.51E-16,,2.97E-16,6.62E-17
60859,72.3005,,7.11E-17,1.59E-16,,1.03E-16,1.97E-17
60878,72.3231,,,5.55E-17,,,
60913,72.3646,,2.40E-16,4.17E-16,,1.57E-16,3.99E-17
60931,72.386,,6.51E-17,1.43E-16,,7.75E-17,1.83E-17
60939,72.3955,,,4.63E-15,,,
60940,72.3967,,2.88E-15,,4.28E-17,2.12E-15,5.96E-16
60960,72.4205,,2.90E-17,3.64E-17,,,
60996,72.4632,,6.18E-17,1.51E-16,,6.20E-17,
61006,72.4751,,,1.38E-16,,,
61067,72.5476,,,9.38E-17,,,
61119,72.6094,,,1.65E-16,,,
61166,72.6652,,,4.52E-17,,,
61187,72.6902,,3.53E-17,8.55E-17,,,
61207,72.7139,,7.87E-16,1.69E-15,,8.75E-16,2.11E-16
61219,72.7282,,,5.92E-17,,,
61231,72.7424,,3.89E-17,3.91E-17,,,1.89E-17
61233,72.7448,,,1.97E-16,,,
61296,72.8196,,1.44E-16,2.36E-16,,1.05E-16,2.70E-17
61314,72.841,,1.17E-15,2.48E-15,2.68E-17,1.20E-15,3.11E-16
61318,72.8458,,5.91E-16,1.19E-15,,5.77E-16,1.50E-16
61324,72.8529,,,4.46E-17,,,
61326,72.8553,,6.36E-17,1.06E-16,,,
61346,72.879,,1.03E-16,2.18E-16,,1.26E-16,3.32E-17
61362,72.8981,,5.75E-17,9.52E-17,,5.46E-17,
61367,72.904,,1.29E-16,2.85E-16,8.56E-18,1.22E-16,3.16E-17
61371,72.9087,,4.43E-17,1.42E-16,,7.24E-17,2.33E-17
61415,72.961,,9.98E-17,1.99E-16,,6.55E-17,2.71E-17
61453,73.0062,,7.95E-16,1.66E-15,,8.74E-16,2.53E-16
61458,73.0121,,5.42E-16,1.12E-15,,5.02E-16,1.09E-16
61471,73.0275,,7.34E-17,1.39E-16,,,
61535,73.1036,,7.43E-17,1.12E-16,,5.69E-17,1.82E-17
61547,73.1178,,4.68E-17,1.23E-16,,,
61589,73.1677,,5.71E-17,7.41E-17,,,
61649,73.239,,,1.69E-16,,,
61655,73.2461,,1.89E-16,3.24E-16,,1.08E-16,4.88E-17
61676,73.2711,,7.69E-17,1.82E-16,,8.86E-17,3.51E-17
61720,73.3234,,4.49E-16,8.15E-16,,4.10E-16,1.26E-16
61772,73.3851,,1.54E-16,3.19E-16,,8.53E-17,
61838,73.4635,,7.13E-17,7.85E-17,,,
61847,73.4742,,6.34E-16,1.28E-15,1.63E-17,6.10E-16,1.98E-16
61876,73.5087,,2.56E-16,4.45E-16,,2.13E-16,4.44E-17
61988,73.6417,,6.06E-17,8.52E-17,,,
62004,73.6608,,4.86E-17,9.51E-17,,4.83E-17,1.88E-17
62037,73.7,,3.12E-17,6.38E-17,,4.78E-17,
62044,73.7083,,6.20E-17,7.62E-17,,9.27E-17,
62159,73.8449,,6.29E-17,1.22E-16,,,2.42E-17
62245,73.9471,,1.59E-15,3.02E-15,,1.49E-15,3.82E-16
62247,73.9494,,1.89E-16,3.75E-16,8.46E-18,1.63E-16,5.32E-17
62252,73.9554,,3.49E-17,7.39E-17,,5.01E-17,
62319,74.035,,8.85E-17,1.32E-16,,,
62372,74.0979,,2.01E-16,4.15E-16,,2.10E-16,3.40E-17
62456,74.1977,,4.35E-17,1.11E-16,,5.21E-17,
62467,74.2108,,7.90E-17,1.54E-16,,9.34E-17,3.05E-17
62470,74.2144,,,4.92E-17,,,
62512,74.2643,,6.29E-17,1.21E-16,,,2.11E-17
62557,74.3177,,7.93E-16,1.58E-15,1.62E-17,9.56E-16,1.84E-16
62615,74.3866,,,,,1.13E-16,3.29E-17
62616,74.3878,,7.73E-17,1.58E-16,,,
62654,74.433,,2.18E-16,4.03E-16,,1.86E-16,2.20E-17
62724,74.5161,,9.17E-17,2.27E-16,,1.23E-16,
62732,74.5256,,2.87E-16,5.41E-16,,2.34E-16,6.79E-17
62772,74.5731,,,4.35E-17,,7.04E-17,
62780,74.5826,,1.61E-16,2.95E-16,,1.46E-16,
62781,74.5838,,,,,,2.52E-17
62802,74.6088,,,7.99E-16,,2.86E-16,6.30E-17
62803,74.61,,4.11E-16,,,,
62860,74.6777,,7.03E-17,1.53E-16,,,
62896,74.7204,,1.07E-16,2.98E-16,,1.28E-16,2.26E-17
62910,74.7371,,4.82E-16,8.17E-16,,3.18E-16,1.19E-16
62933,74.7644,,,5.61E-17,,,
62937,74.7692,,3.82E-17,5.28E-17,,,
62949,74.7834,,3.10E-17,6.64E-17,,,
62959,74.7953,,,,9.66E-17,5.47E-15,
62960,74.7965,,5.75E-15,1.11E-14,,,1.56E-15
62975,74.8143,,3.61E-17,6.03E-17,,,
63014,74.8606,,2.94E-16,7.86E-16,1.27E-17,4.29E-16,3.12E-17
63033,74.8832,,1.21E-16,2.69E-16,,1.24E-16,2.35E-17
63074,74.9319,,3.35E-16,8.71E-16,,4.76E-16,9.87E-17
63106,74.9699,,,4.43E-17,,,
63131,74.9996,,7.60E-17,8.63E-17,,7.75E-17,
63147,75.0186,,3.53E-17,5.95E-17,,,1.84E-17
63172,75.0483,,3.21E-16,7.15E-16,,3.24E-16,1.00E-16
63187,75.0662,,3.45E-17,8.58E-17,,,
63194,75.0745,,2.04E-16,4.24E-16,,2.17E-16,5.05E-17
63196,75.0768,,8.17E-17,1.73E-16,,1.19E-16,2.99E-17
63220,75.1054,,5.07E-16,1.10E-15,,5.15E-16,1.33E-16
63256,75.1481,,2.72E-16,6.13E-16,,2.75E-16,9.80E-17
63268,75.1624,,3.83E-17,4.83E-17,,5.48E-17,
63299,75.1992,,2.59E-16,4.21E-16,,2.18E-16,6.47E-17
63351,75.261,,1.23E-16,2.00E-16,,1.03E-16,2.57E-17
63374,75.2883,,,4.42E-17,,,
63375,75.2895,,3.11E-17,,,,
63418,75.3406,,2.62E-15,5.08E-15,3.84E-17,2.11E-15,6.30E-16
63538,75.4831,,2.52E-16,6.01E-16,1.03E-17,2.36E-16,4.69E-17
63552,75.4998,,4.46E-17,1.16E-16,,,
63596,75.552,,2.23E-16,3.78E-16,1.35E-17,2.12E-16,4.15E-17
63655,75.6221,,7.65E-16,1.87E-15,8.32E-18,1.01E-15,2.08E-16
63660,75.6281,,,3.96E-17,,,
63708,75.6851,,2.48E-15,4.61E-15,3.05E-17,2.04E-15,5.81E-16
63782,75.773,,3.22E-16,7.24E-16,,3.34E-16,8.44E-17
63792,75.7849,,,8.19E-17,,,
63849,75.8526,,2.18E-15,4.14E-15,1.25E-17,2.07E-15,5.55E-16
63857,75.8621,,2.70E-16,4.85E-16,,2.66E-16,7.87E-17
63922,75.9393,,3.50E-17,1.44E-16,,,
63927,75.9453,,4.25E-17,1.58E-16,,,
63973,75.9999,,,1.02E-16,,,2.80E-17
63988,76.0177,,3.63E-16,7.55E-16,1.61E-17,5.23E-16,8.49E-17
64000,76.032,,6.74E-17,8.99E-17,,5.41E-17,
64061,76.1045,,,3.82E-17,,,
64102,76.1532,,1.12E-16,2.76E-16,,8.95E-17,4.22E-17
64205,76.2755,,7.51E-17,1.85E-16,,1.55E-16,3.36E-17
64222,76.2957,,,4.50E-17,,,
64277,76.3611,,9.67E-16,1.99E-15,8.44E-18,1.04E-15,3.00E-16
64285,76.3706,,7.79E-17,1.49E-16,,,3.45E-17
64292,76.3789,,6.94E-17,1.56E-16,,5.47E-17,2.47E-17
64426,76.5381,,3.31E-16,6.71E-16,,4.60E-16,5.93E-17
64445,76.5607,,,9.89E-17,,,
64446,76.5618,,4.18E-17,,,,
64460,76.5785,,1.55E-16,3.01E-16,,1.88E-16,5.36E-17
64465,76.5844,,3.91E-17,1.70E-16,,,
64477,76.5987,,4.18E-17,6.66E-17,,,
64482,76.6046,,1.47E-16,2.59E-16,,1.19E-16,4.06E-17
64511,76.6391,,5.20E-17,4.10E-17,,,
64539,76.6723,,1.03E-16,2.36E-16,,1.22E-16,3.14E-17
64580,76.721,,,4.07E-17,,,
64606,76.7519,,,3.86E-17,,,
64632,76.7828,,5.76E-17,7.07E-17,,,
64639,76.7911,,,3.76E-17,,,
64655,76.8101,,6.43E-17,5.77E-17,,,
64666,76.8232,,,5.37E-17,,,
64737,76.9076,,5.76E-17,1.73E-16,,6.69E-17,
64811,76.9955,,,4.56E-17,,4.92E-17,
64823,77.0097,,,4.10E-17,,,
64833,77.0216,,5.60E-17,1.42E-16,,6.74E-17,
65016,77.239,,,1.06E-16,,,
65050,77.2794,,2.91E-17,1.16E-16,,4.95E-17,1.89E-17
65088,77.3245,,6.17E-17,1.98E-16,,5.03E-17,
65138,77.3839,,,4.47E-17,,,
65183,77.4374,,1.42E-16,3.11E-16,,1.06E-16,3.58E-17
65212,77.4719,,6.53E-16,1.27E-15,,6.21E-16,1.36E-16
65219,77.4802,,5.16E-16,1.16E-15,1.62E-17,5.35E-16,1.17E-16
65230,77.4932,,9.62E-17,2.38E-16,,6.64E-17,
65238,77.5027,,,6.31E-17,,4.96E-17,
65261,77.5301,,5.55E-17,1.12E-16,,,
65290,77.5645,,3.10E-17,,,,
65309,77.5871,,1.87E-15,3.14E-15,2.56E-17,,2.83E-16
65310,77.5883,,,,,1.09E-15,
65345,77.6299,,6.40E-17,,,,
65346,77.631,,,7.86E-17,,,
65429,77.7297,,3.11E-17,9.00E-17,,,
65441,77.7439,,3.86E-17,8.18E-17,,,
65466,77.7736,,4.91E-17,5.18E-17,,,
65475,77.7843,,,4.26E-17,,,
65493,77.8057,,3.25E-17,1.26E-16,,5.10E-17,
65681,78.029,,,4.57E-17,,,
65723,78.0789,,4.33E-17,1.37E-16,,6.52E-17,
65726,78.0825,,6.65E-17,9.24E-17,,6.19E-17,
65780,78.1466,,1.99E-15,3.59E-15,2.02E-17,1.68E-15,4.59E-16
65799,78.1692,,1.63E-16,3.59E-16,,2.44E-16,6.15E-17
65822,78.1965,,3.15E-17,8.48E-17,,,
65866,78.2488,,1.79E-16,3.07E-16,,1.53E-16,3.95E-17
65870,78.2536,,5.94E-16,9.72E-16,1.22E-17,3.84E-16,1.54E-16
65895,78.2833,,3.44E-17,1.23E-16,,7.22E-17,
65903,78.2928,,1.93E-16,3.03E-16,,1.77E-16,6.15E-17
65993,78.3997,,4.17E-16,8.35E-16,,3.52E-16,1.18E-16
66021,78.4329,,,4.25E-17,,,
66029,78.4425,,2.78E-16,6.72E-16,,3.66E-16,9.70E-17
66048,78.465,,3.13E-16,6.22E-16,,3.88E-16,7.07E-17
66052,78.4698,,2.38E-16,2.79E-16,,1.50E-16,2.60E-17
66072,78.4935,,5.65E-17,1.24E-16,,7.43E-17,
66177,78.6183,,,3.84E-17,,,
66210,78.6575,,1.35E-16,2.89E-16,,1.61E-16,2.50E-17
66240,78.6931,,2.18E-16,3.82E-16,,1.62E-16,6.62E-17
66273,78.7323,,8.57E-17,2.05E-16,,7.40E-17,3.52E-17
66279,78.7395,,3.01E-17,8.54E-17,,,
66289,78.7513,,3.10E-16,7.87E-16,,2.82E-16,8.35E-17
66304,78.7692,,2.86E-17,5.70E-17,,,
66325,78.7941,,1.56E-16,,,8.86E-17,
66326,78.7953,,,2.14E-16,,,
66345,78.8179,,2.68E-16,4.96E-16,1.12E-17,2.06E-16,6.45E-17
66349,78.8226,,,4.54E-17,,,
66372,78.8499,,,5.39E-17,,,
66408,78.8927,,,5.44E-16,,2.55E-16,8.71E-17
66409,78.8939,,2.19E-16,,,,
66440,78.9307,,4.09E-16,8.52E-16,,4.19E-16,8.18E-17
66504,79.0068,,,8.00E-17,,,
66535,79.0436,,9.17E-16,1.93E-15,2.04E-17,9.73E-16,2.25E-16
66568,79.0828,,4.38E-17,7.80E-17,,,1.94E-17
66589,79.1077,,1.68E-16,2.34E-16,,1.37E-16,2.64E-17
66756,79.3061,,5.43E-17,,,,
66818,79.3798,,6.24E-17,9.90E-17,,4.70E-17,
66838,79.4035,,,6.15E-17,,5.56E-17,
66849,79.4166,,1.66E-15,3.37E-15,,1.72E-15,4.15E-16
66895,79.4713,,5.02E-16,1.11E-15,,4.24E-16,1.20E-16
66901,79.4784,,6.07E-17,8.15E-17,,5.48E-17,
66909,79.4879,,4.92E-16,8.70E-16,1.26E-17,4.20E-16,1.01E-16
66917,79.4974,,5.69E-16,1.09E-15,9.98E-18,5.40E-16,1.78E-16
66978,79.5699,,3.10E-17,,,,
67032,79.634,,,6.54E-17,,,
67120,79.7386,,6.53E-17,6.97E-17,,,
67145,79.7683,,5.64E-17,6.54E-17,,,
67167,79.7944,,1.64E-16,3.49E-16,,1.62E-16,3.61E-17
67218,79.855,,4.83E-16,9.43E-16,,4.03E-16,8.43E-17
67229,79.8681,,1.15E-15,2.04E-15,1.75E-17,8.79E-16,3.06E-16
67363,80.0272,,2.85E-16,7.48E-16,,2.98E-16,8.55E-17
67430,80.1068,,3.74E-16,7.43E-16,,2.88E-16,9.85E-17
67432,80.1092,,,1.83E-16,,,1.74E-17
67433,80.1104,,1.19E-16,,,,
67441,80.1199,,,,,9.52E-17,
67442,80.1211,,,6.60E-17,,,
67478,80.1639,,3.21E-17,,,,
67511,80.2031,,2.22E-16,5.04E-16,,1.94E-16,4.88E-17
67518,80.2114,,2.93E-17,4.75E-17,,,
67530,80.2256,,3.83E-17,3.92E-17,,,
67544,80.2423,,1.59E-16,3.50E-16,1.33E-17,2.48E-16,5.13E-17
67619,80.3314,,2.12E-16,4.86E-16,,1.62E-16,7.99E-17
67634,80.3492,,8.99E-17,1.50E-16,,7.18E-17,
67647,80.3646,,2.67E-16,4.51E-16,,2.22E-16,7.67E-17
67660,80.3801,,4.12E-17,5.95E-17,,,
67712,80.4419,,6.62E-17,1.60E-16,,5.47E-17,2.92E-17
67735,80.4692,,2.76E-16,6.48E-16,,2.93E-16,7.06E-17
67794,80.5393,,,4.89E-17,,,
67802,80.5488,,5.55E-17,7.14E-17,,,
67816,80.5654,,3.76E-17,1.10E-16,,,
67844,80.5987,,3.19E-16,7.54E-16,,4.37E-16,9.86E-17
67866,80.6248,,1.79E-16,3.79E-16,,1.71E-16,3.58E-17
67872,80.6319,,,8.71E-17,,,
67873,80.6331,,5.33E-17,,,,
67889,80.6521,,3.35E-17,4.34E-17,,,
67905,80.6711,,3.37E-16,7.65E-16,,4.14E-16,9.53E-17
67959,80.7353,,,1.61E-16,,,
67960,80.7365,,1.53E-16,,,5.96E-17,4.90E-17
67962,80.7389,,,3.82E-17,,,
67967,80.7448,,3.60E-16,7.86E-16,,3.79E-16,7.27E-17
68045,80.8375,,1.02E-16,1.70E-16,,1.51E-16,3.15E-17
68108,80.9123,,1.12E-16,2.39E-16,,1.19E-16,
68112,80.9171,,3.04E-17,5.58E-17,,,
68123,80.9301,,3.80E-16,5.69E-16,,2.91E-16,1.05E-16
68133,80.942,,5.83E-17,7.19E-17,,7.81E-17,2.81E-17
68193,81.0133,,,3.70E-17,,,
68270,81.1048,,1.53E-16,2.60E-16,,1.10E-16,3.51E-17
68303,81.144,,5.08E-17,1.09E-16,,,
68320,81.1642,,3.42E-17,,,,
68387,81.2438,,8.23E-16,1.56E-15,,8.38E-16,2.52E-16
68395,81.2533,,1.64E-16,3.33E-16,,1.73E-16,3.54E-17
68400,81.2592,,5.43E-16,1.12E-15,8.53E-18,3.83E-16,9.97E-17
68429,81.2937,,,4.15E-17,,,
68439,81.3055,,7.90E-16,1.36E-15,,7.70E-16,1.44E-16
68449,81.3174,,,6.90E-17,,,
68502,81.3804,,,4.22E-17,,,
68543,81.4291,,,3.87E-17,,,
68578,81.4707,,,4.97E-17,,,
68663,81.5716,,,4.86E-17,,,
68686,81.599,,2.83E-17,,,,
68717,81.6358,,3.05E-17,5.12E-17,,,
68797,81.7308,,6.97E-17,9.66E-17,,8.92E-17,
68809,81.7451,,3.23E-17,4.29E-17,,,
68838,81.7795,,3.48E-16,7.14E-16,1.05E-17,2.66E-16,9.99E-17
68855,81.7997,,4.96E-17,1.37E-16,,,1.96E-17
68879,81.8283,,3.78E-17,6.54E-17,,,
68891,81.8425,,7.20E-16,1.44E-15,8.78E-18,8.82E-16,1.82E-16
68909,81.8639,,1.22E-16,2.19E-16,,1.02E-16,1.82E-17
68915,81.871,,3.57E-17,8.65E-17,,,
68931,81.89,,9.78E-17,2.91E-16,,1.24E-16,3.39E-17
68933,81.8924,,4.71E-16,8.87E-16,1.28E-17,3.86E-16,7.81E-17
68974,81.9411,,,3.98E-17,,,
68996,81.9672,,2.34E-16,5.06E-16,,2.60E-16,7.80E-17
69018,81.9934,,9.11E-17,1.41E-16,,8.80E-17,1.73E-17
69047,82.0278,,2.21E-16,3.59E-16,8.95E-18,1.72E-16,2.19E-17
69077,82.0635,,3.71E-15,7.37E-15,8.03E-17,4.08E-15,1.03E-15
69146,82.1454,,2.74E-16,7.16E-16,,3.55E-16,6.32E-17
69154,82.155,,1.40E-16,3.07E-16,,2.22E-16,7.54E-17
69174,82.1787,,6.11E-16,1.05E-15,1.02E-17,4.32E-16,1.40E-16
69189,82.1965,,3.10E-17,,,,
69190,82.1977,,,3.73E-17,,,
69228,82.2429,,5.94E-16,1.39E-15,2.14E-17,6.82E-16,1.53E-16
69275,82.2987,,3.35E-16,7.84E-16,,3.44E-16,7.20E-17
69302,82.3308,,1.20E-16,2.42E-16,,8.19E-17,4.19E-17
69305,82.3343,,,7.04E-17,,,
69347,82.3842,,1.40E-15,2.76E-15,3.69E-17,1.35E-15,3.64E-16
69355,82.3937,,2.63E-16,6.38E-16,1.07E-17,2.83E-16,3.82E-17
69365,82.4056,,1.08E-16,2.26E-16,,1.38E-16,3.59E-17
69440,82.4947,,4.08E-17,,,,
69525,82.5957,,8.07E-17,1.48E-16,,5.23E-17,1.87E-17
69531,82.6028,,,,,5.17E-17,
69537,82.61,,5.20E-17,,,,
69584,82.6658,,3.71E-17,8.62E-17,,,
69640,82.7323,,,1.00E-15,,,
69641,82.7335,,4.40E-16,,,5.53E-16,1.62E-16
69646,82.7394,,,3.92E-17,,,
69661,82.7573,,8.66E-17,1.70E-16,,8.03E-17,1.77E-17
69705,82.8095,,2.77E-16,6.00E-16,,2.30E-16,6.30E-17
69770,82.8868,,4.55E-17,1.09E-16,,7.05E-17,2.30E-17
69847,82.9782,,5.66E-16,1.23E-15,,5.31E-16,1.22E-16
69865,82.9996,,1.23E-16,2.51E-16,,1.16E-16,3.45E-17
69876,83.0127,,7.29E-16,1.61E-15,,8.00E-16,1.75E-16
69914,83.0578,,1.56E-16,3.09E-16,,1.32E-16,3.83E-17
69954,83.1054,,9.97E-16,2.22E-15,2.03E-17,1.01E-15,2.56E-16
70023,83.1873,,3.03E-17,5.45E-17,,,
70047,83.2158,,5.91E-17,1.79E-16,,6.14E-17,2.89E-17
70088,83.2645,,1.20E-16,3.02E-16,,1.37E-16,3.70E-17
70110,83.2907,,2.74E-16,4.94E-16,,2.72E-16,7.45E-17
70126,83.3097,,,7.59E-17,,,
70148,83.3358,,,3.64E-17,,,
70153,83.3418,,3.44E-16,7.26E-16,,4.59E-16,1.10E-16
70164,83.3548,,6.42E-17,1.29E-16,,5.61E-17,
70179,83.3727,,1.12E-16,2.02E-16,,,
70180,83.3738,,,,,1.13E-16,2.02E-17
70203,83.4012,,,4.71E-17,,,
70229,83.4321,,4.56E-17,8.61E-17,,,
70248,83.4546,,5.54E-16,1.07E-15,,5.23E-16,1.38E-16
70307,83.5247,,9.74E-17,1.59E-16,,5.95E-17,4.15E-17
70312,83.5307,,,,2.54E-17,,
70313,83.5318,,3.03E-15,5.31E-15,,2.35E-15,6.05E-16
70327,83.5485,,2.24E-16,4.72E-16,,2.83E-16,3.94E-17
70341,83.5651,,2.93E-16,6.63E-16,,3.43E-16,8.69E-17
70346,83.571,,1.86E-15,3.97E-15,2.11E-17,2.25E-15,5.33E-16
70435,83.6768,,4.14E-16,7.49E-16,,4.09E-16,9.27E-17
70486,83.7374,,8.97E-17,1.38E-16,,9.69E-17,
70493,83.7457,,1.52E-16,3.38E-16,,1.79E-16,3.00E-17
70512,83.7683,,7.14E-16,1.50E-15,,7.58E-16,1.86E-16
70539,83.8003,,,,8.54E-18,,
70540,83.8015,,1.61E-15,3.14E-15,,1.58E-15,4.02E-16
70579,83.8479,,,4.70E-17,,,
70583,83.8526,,1.20E-15,2.39E-15,,1.28E-15,2.52E-16
70595,83.8669,,3.46E-16,6.98E-16,,3.55E-16,9.17E-17
70622,83.8989,,4.07E-17,4.49E-17,,,
70638,83.9179,,7.27E-16,1.63E-15,,9.67E-16,2.01E-16
70648,83.9298,,1.38E-15,2.75E-15,5.36E-17,1.19E-15,3.00E-16
70734,84.032,,,4.14E-17,,,
70745,84.0451,,,3.79E-17,,,
70756,84.0581,,8.56E-17,2.67E-16,,7.62E-17,1.77E-17
70823,84.1377,,,9.89E-17,,,
70870,84.1936,,,1.20E-16,,,
70898,84.2268,,5.54E-16,1.18E-15,1.34E-17,4.93E-16,1.53E-16
70906,84.2363,,4.88E-17,9.29E-17,,,
70925,84.2589,,5.09E-15,1.04E-14,3.63E-17,5.38E-15,1.42E-15
70935,84.2708,,9.97E-17,2.07E-16,,1.01E-16,
70964,84.3052,,2.51E-16,4.35E-16,,1.44E-16,6.03E-17
70998,84.3456,,7.16E-16,1.45E-15,9.69E-18,7.29E-16,2.41E-16
71021,84.3729,,,4.07E-17,,,
71043,84.3991,,5.83E-16,9.22E-16,,3.02E-16,9.83E-17
71072,84.4335,,,4.00E-17,,,
71103,84.4704,,5.71E-17,5.89E-17,,,
71131,84.5036,,2.10E-16,8.61E-16,,1.80E-16,2.53E-17
71135,84.5084,,4.20E-16,7.10E-16,,2.86E-16,1.21E-16
71167,84.5464,,3.96E-16,7.10E-16,,3.77E-16,1.02E-16
71243,84.6367,,3.25E-17,1.15E-16,,,
71273,84.6723,,1.65E-16,2.71E-16,,1.44E-16,2.14E-17
71316,84.7234,,5.86E-16,1.07E-15,,3.77E-16,1.28E-16
71324,84.7329,,,4.71E-17,,,
71347,84.7602,,,9.62E-17,,,
71399,84.822,,2.02E-16,3.17E-16,,1.27E-16,4.34E-17
71453,84.8862,,8.16E-16,1.61E-15,,6.87E-16,2.51E-16
71454,84.8874,,,,8.36E-18,,
71488,84.9277,,1.27E-16,1.98E-16,1.23E-17,1.01E-16,1.93E-17
71497,84.9384,,1.64E-16,3.55E-16,,1.09E-16,2.64E-17
71503,84.9456,,,9.21E-17,,,
71508,84.9515,,,5.72E-17,,,
71623,85.0881,,3.29E-17,4.59E-17,,,
71632,85.0988,,1.69E-15,3.27E-15,9.34E-18,1.34E-15,4.14E-16
71649,85.119,,1.24E-16,2.10E-16,,1.30E-16,
71670,85.144,,5.05E-17,5.00E-17,,,
71716,85.1986,,,6.28E-17,,,
71730,85.2152,,,5.15E-17,,,
71750,85.239,,2.94E-16,6.54E-16,,2.41E-16,9.15E-17
71819,85.321,,,8.48E-17,,6.80E-17,
71864,85.3744,,7.38E-17,1.74E-16,,1.23E-16,
71875,85.3875,,1.17E-16,2.27E-16,,1.34E-16,3.58E-17
71905,85.4231,,4.63E-17,5.15E-17,,,
72000,85.536,,,3.22E-16,9.93E-18,5.20E-17,
72021,85.5609,,1.17E-16,1.38E-16,,5.03E-17,
72024,85.5645,,1.05E-15,2.03E-15,2.54E-17,7.73E-16,2.39E-16
72090,85.6429,,2.19E-16,4.63E-16,,2.95E-16,7.16E-17
72104,85.6596,,4.65E-17,9.08E-17,,,
72124,85.6833,,,4.06E-17,,,
72129,85.6893,,,5.39E-17,,,
72172,85.7403,,,1.45E-16,,5.06E-17,
72173,85.7415,,4.12E-17,,,,
72224,85.8021,,1.40E-15,3.02E-15,2.74E-17,1.49E-15,4.33E-16
72272,85.8591,,1.73E-16,3.07E-16,,2.41E-16,
72277,85.8651,,8.64E-16,1.80E-15,1.99E-17,9.41E-16,2.48E-16
72384,85.9922,,,6.18E-17,,,
72392,86.0017,,5.47E-15,9.91E-15,8.90E-17,4.79E-15,1.35E-15
72533,86.1692,,5.27E-16,9.25E-16,,5.27E-16,1.25E-16
72576,86.2203,,3.50E-17,7.94E-17,,6.03E-17,
72597,86.2452,,1.15E-16,1.79E-16,,6.18E-17,2.87E-17
72653,86.3118,,1.13E-16,2.54E-16,,1.41E-16,4.20E-17
72665,86.326,,2.40E-16,3.85E-16,,1.84E-16,4.94E-17
72694,86.3605,,3.95E-17,5.95E-17,,,
